SAR,VIS
63316,0
63319,2
63320,1
63320,2
63321,0
63321,1
63322,0
63322,1
63323,0
63324,0
63329,2
63330,1
63331,0
63332,0
63351,2
63352,1
63353,0
63361,2
63362,2
63363,1
63364,0
63394,2
63395,1
63396,1
63397,0
63398,0
63401,2
63402,2
63403,1
63403,2
63404,0
63404,1
63405,0
63406,0
63415,1
63416,1
63417,1
63418,0
63418,2
63419,0
63419,2
63420,1
63420,2
63421,1
63421,2
63422,0
63422,1
63422,2
63423,0
63423,1
63423,2
63424,0
63424,1
63424,2
63425,0
63425,1
63425,2
63426,0
63426,1
63427,0
63427,1
63428,0
63428,2
63429,0
63429,2
63430,1
63431,1
63432,0
63461,2
63462,1
63463,1
63464,0
63465,0
63502,2
63503,1
63503,2
63504,0
63504,1
63504,2
63505,0
63505,1
63506,0
63506,2
63507,1
63507,2
63508,0
63508,1
63508,2
63509,0
63509,1
63510,0
63510,2
63511,0
63512,2
63513,1
63514,0
63515,1
63516,0
63579,2
63580,2
63581,1
63581,2
63582,1
63582,2
63583,0
63583,1
63583,2
63584,0
63584,1
63584,2
63585,0
63585,1
63586,0
63586,1
63587,0
63587,1
63588,0
63588,1
63589,0
63589,1
63589,2
63590,0
63590,1
63590,2
63591,0
63591,1
63591,2
63592,0
63592,1
63592,2
63593,0
63593,1
63593,2
63594,0
63594,1
63594,2
63595,0
63595,1
63595,2
63596,0
63596,1
63596,2
63597,0
63597,1
63597,2
63598,0
63598,1
63598,2
63599,0
63599,1
63599,2
63600,0
63600,1
63600,2
63601,0
63601,1
63602,0
63602,1
63603,0
63604,0
63607,2
63608,1
63608,2
63609,0
63609,1
63609,2
63610,0
63610,1
63610,2
63611,0
63611,1
63612,0
63612,1
63613,0
63614,0
63615,2
63616,2
63617,1
63618,0
63641,2
63642,1
63643,0
63644,0
63649,2
63650,2
63651,1
63652,0
63682,2
63683,1
63684,1
63685,0
63686,0
63689,2
63690,2
63691,1
63691,2
63692,0
63692,1
63693,0
63694,0
63703,1
63704,1
63705,1
63706,0
63706,2
63707,0
63707,2
63708,1
63708,2
63709,1
63709,2
63710,0
63710,1
63710,2
63711,0
63711,1
63711,2
63712,0
63712,1
63712,2
63713,0
63713,1
63713,2
63714,0
63714,1
63715,0
63715,1
63716,0
63716,2
63717,0
63717,2
63718,1
63719,1
63720,0
63749,2
63750,1
63751,1
63752,0
63753,0
63773,2
63774,1
63775,0
63782,2
63783,0
63790,2
63791,1
63791,2
63792,0
63792,1
63792,2
63793,0
63793,1
63793,2
63794,0
63794,1
63794,2
63795,0
63795,1
63795,2
63796,0
63796,1
63796,2
63797,0
63797,1
63798,0
63798,2
63799,0
63801,2
63802,1
63803,1
63804,0
63835,2
63836,1
63837,0
63838,0
63849,2
63850,2
63851,1
63852,1
63853,0
63854,0
63867,2
63868,2
63869,1
63869,2
63870,1
63870,2
63871,0
63871,1
63871,2
63872,0
63872,1
63872,2
63873,0
63873,1
63874,0
63874,1
63875,0
63875,1
63876,0
63876,1
63877,0
63877,1
63877,2
63878,0
63878,1
63878,2
63879,0
63879,1
63879,2
63880,0
63880,1
63880,2
63881,0
63881,1
63881,2
63882,0
63882,1
63882,2
63883,0
63883,1
63883,2
63884,0
63884,1
63884,2
63885,0
63885,1
63885,2
63886,0
63886,1
63886,2
63887,0
63887,1
63887,2
63888,0
63888,1
63888,2
63889,0
63889,1
63890,0
63890,1
63891,0
63892,0
63895,2
63896,1
63896,2
63897,0
63897,1
63898,0
63898,1
63899,0
63900,0
63903,2
63904,2
63905,1
63906,0
63925,2
63926,1
63927,0
63930,2
63931,1
63932,1
63933,0
63934,0
63937,2
63938,2
63939,1
63940,0
63970,2
63971,1
63971,2
63972,1
63972,2
63973,0
63973,1
63974,0
63974,1
63975,0
63976,0
63977,2
63978,2
63979,1
63979,2
63980,0
63980,1
63981,0
63982,0
63987,2
63988,2
63989,1
63990,0
63991,1
63992,1
63993,1
63994,0
63994,2
63995,0
63995,2
63996,1
63996,2
63997,1
63997,2
63998,0
63998,1
63998,2
63999,0
63999,1
63999,2
64000,0
64000,1
64000,2
64001,0
64001,1
64001,2
64002,0
64002,1
64003,0
64003,1
64004,0
64004,2
64005,0
64005,2
64006,1
64007,1
64008,0
64021,2
64022,2
64023,1
64024,1
64025,0
64026,0
64036,2
64037,1
64037,2
64038,0
64038,1
64039,0
64039,1
64040,0
64041,0
64055,1
64057,2
64063,2
64064,0
64064,1
64065,1
64066,1
64066,2
64067,0
64067,2
64070,0
64074,1
64085,2
64086,0
64092,2
64093,1
64093,2
64094,0
64095,1
64095,2
64096,0
64096,1
64096,2
64097,0
64097,1
64097,2
64098,0
64098,1
64100,1
64100,2
64101,0
64103,0
64103,2
64104,0
64105,0
64105,1
64105,2
64106,0
64108,1
64112,2
64126,1
64127,1
64128,0
64128,1
64129,1
64130,1
64131,1
64131,2
64132,0
64133,2
64134,0
64149,1
64156,1
64158,1
64159,1
64160,1
64160,2
64161,0
64161,2
64163,1
64164,0
64164,1
64164,2
64165,0
64168,1
64179,2
64180,0
64180,2
64181,0
64186,2
64187,1
64187,2
64188,0
64189,1
64189,2
64190,0
64190,1
64190,2
64191,0
64191,1
64191,2
64192,0
64192,1
64194,2
64195,0
64197,2
64198,0
64199,1
64199,2
64200,0
64201,2
64202,1
64203,1
64206,2
64220,1
64221,1
64222,0
64222,1
64223,1
64224,1
64225,1
64225,2
64226,0
64227,2
64228,0
64263,2
64264,1
64265,2
64266,1
64267,0
64267,2
64268,1
64268,2
64269,0
64269,1
64269,2
64270,0
64270,1
64271,0
64271,2
64272,1
64272,2
64273,0
64273,2
64274,0
64274,2
64275,1
64276,0
64278,1
64279,0
64279,2
64280,0
64285,2
64286,1
64308,2
64309,1
64310,0
64310,2
64311,1
64312,0
64317,1
64317,2
64318,1
64318,2
64319,0
64320,1
64320,2
64321,0
64321,1
64322,1
64322,2
64323,0
64323,1
64325,0
64325,1
64325,2
64326,0
64327,1
64328,2
64329,0
64343,2
64344,0
64360,1
64360,2
64364,1
64365,1
64366,0
64366,1
64367,1
64368,1
64368,2
64369,0
64369,1
64369,2
64370,0
64371,2
64372,0
64401,1
64402,0
64413,2
64414,1
64415,1
64415,2
64416,0
64416,1
64417,0
64417,2
64418,1
64418,2
64419,0
64419,2
64420,0
64420,2
64421,1
64422,0
64424,1
64425,0
64425,2
64426,0
64431,2
64432,1
64454,2
64455,1
64456,0
64456,2
64457,1
64458,0
64463,1
64463,2
64464,1
64464,2
64465,0
64466,1
64466,2
64467,0
64467,1
64468,1
64468,2
64469,0
64469,1
64471,1
64471,2
64472,0
64473,1
64474,2
64475,0
64479,2
64480,0
64480,2
64481,1
64482,0
64489,2
64490,0
64506,1
64510,1
64511,1
64512,0
64512,1
64513,1
64514,1
64514,2
64515,0
64515,1
64515,2
64516,0
64517,2
64518,0
64547,1
64548,0
64557,2
64558,1
64559,0
64559,2
64560,1
64560,2
64561,0
64561,1
64561,2
64562,0
64562,1
64563,0
64564,2
64565,0
64565,2
64566,0
64566,2
64567,1
64568,0
64570,1
64571,0
64577,2
64578,1
64600,2
64601,1
64602,0
64602,2
64603,1
64604,0
64609,1
64609,2
64610,1
64610,2
64611,0
64612,0
64612,2
64613,0
64613,1
64613,2
64614,0
64614,1
64614,2
64615,0
64615,1
64617,1
64617,2
64618,0
64619,1
64620,2
64621,0
64625,2
64626,0
64644,2
64645,1
64649,2
64650,1
64652,1
64656,1
64657,1
64658,1
64659,1
64660,1
64660,2
64661,0
64661,1
64661,2
64662,0
64663,2
64664,0
64692,2
64693,0
64693,1
64694,0
64705,2
64706,1
64706,2
64707,0
64707,1
64707,2
64708,0
64708,1
64709,0
64710,2
64711,0
64711,2
64712,0
64712,2
64713,1
64714,0
64715,2
64716,0
64716,1
64717,0
64723,2
64724,1
64735,2
64736,1
64736,2
64737,0
64737,1
64738,0
64746,2
64747,1
64748,0
64755,2
64756,1
64756,2
64757,0
64758,0
64758,1
64758,2
64759,0
64759,1
64759,2
64760,0
64760,1
64760,2
64761,0
64761,1
64763,1
64763,2
64764,0
64765,1
64766,2
64767,0
64767,1
64798,1
64802,1
64802,2
64803,0
64803,1
64804,0
64804,1
64805,1
64806,1
64806,2
64807,0
64807,1
64807,2
64808,0
64809,2
64810,0
64836,2
64837,1
64838,0
64838,2
64839,0
64851,2
64852,1
64852,2
64853,0
64853,1
64853,2
64854,0
64854,1
64855,0
64856,2
64857,0
64857,2
64858,0
64858,2
64859,1
64860,0
64862,2
64863,1
64869,2
64870,1
64882,2
64883,1
64884,0
64892,2
64893,1
64893,2
64894,0
64894,1
64895,0
64901,2
64902,1
64902,2
64903,0
64904,0
64904,2
64905,0
64905,1
64905,2
64906,0
64906,1
64906,2
64907,0
64907,1
64909,1
64909,2
64910,0
64911,1
64914,1
64927,2
64928,0
64930,2
64931,1
64941,2
64942,1
64943,1
64944,1
64948,1
64949,1
64950,0
64950,1
64951,1
64952,1
64953,1
64953,2
64954,0
64955,2
64956,0
64984,2
64985,0
64997,2
64998,1
64998,2
64999,0
64999,1
64999,2
65000,0
65000,1
65001,0
65001,2
65002,1
65002,2
65003,0
65003,2
65004,0
65004,2
65005,1
65006,0
65006,2
65007,1
65008,1
65009,0
65010,1
65010,2
65011,0
65011,1
65012,0
65015,2
65016,1
65028,2
65029,1
65030,0
65038,2
65039,1
65040,0
65040,2
65041,1
65042,0
65047,2
65048,1
65048,2
65049,0
65050,0
65050,2
65051,0
65051,1
65051,2
65052,0
65052,2
65053,0
65053,1
65055,1
65055,2
65056,0
65058,0
65058,2
65059,0
65060,1
65073,2
65074,0
65087,2
65088,1
65088,2
65089,0
65089,1
65089,2
65090,0
65090,1
65094,1
65094,2
65095,0
65095,1
65096,0
65096,1
65097,1
65098,1
65099,1
65101,2
65102,0
65139,2
65140,1
65143,2
65144,1
65144,2
65145,0
65145,1
65145,2
65146,0
65146,1
65147,0
65147,2
65148,1
65148,2
65149,0
65149,2
65150,0
65150,2
65151,1
65152,0
65154,1
65154,2
65155,0
65155,1
65161,2
65162,1
65174,2
65175,1
65176,0
65181,2
65182,1
65184,2
65185,1
65186,0
65193,2
65194,1
65194,2
65195,0
65196,0
65196,2
65197,0
65197,1
65197,2
65198,0
65198,2
65199,0
65199,1
65200,2
65201,2
65202,0
65204,2
65205,0
65206,1
65219,2
65220,0
65235,1
65235,2
65236,0
65236,1
65238,1
65238,2
65240,1
65240,2
65241,0
65241,1
65242,1
65243,1
65244,1
65245,1
65247,2
65248,0
65255,2
65259,2
65260,1
65261,0
65271,2
65272,1
65273,0
65288,2
65289,1
65289,2
65290,0
65290,1
65290,2
65291,0
65291,1
65291,2
65292,0
65292,1
65293,0
65293,2
65294,1
65294,2
65295,0
65295,2
65296,0
65296,2
65297,1
65298,0
65300,1
65300,2
65301,0
65301,1
65302,1
65303,0
65307,2
65308,1
65327,2
65328,1
65330,2
65331,1
65332,0
65332,2
65333,1
65334,0
65339,2
65340,1
65340,2
65341,0
65342,0
65342,2
65343,0
65343,1
65343,2
65344,0
65344,1
65344,2
65345,0
65345,1
65347,0
65347,1
65347,2
65348,0
65349,1
65350,0
65350,2
65351,0
65352,1
65356,2
65357,1
65358,0
65361,2
65362,1
65363,0
65365,2
65366,0
65374,2
65375,1
65381,1
65384,1
65384,2
65386,1
65386,2
65387,0
65387,1
65388,0
65388,1
65389,1
65390,1
65391,1
65392,2
65393,2
65394,0
65417,2
65418,1
65419,0
65435,2
65436,1
65436,2
65437,0
65437,1
65437,2
65438,0
65438,1
65439,0
65439,2
65440,1
65440,2
65441,0
65441,2
65442,0
65442,2
65443,1
65444,0
65446,1
65447,0
65448,1
65449,0
65453,2
65454,1
65466,2
65467,1
65468,0
65470,2
65471,0
65473,2
65474,1
65476,2
65477,1
65478,0
65485,1
65485,2
65486,1
65486,2
65487,0
65488,0
65488,2
65489,0
65489,1
65489,2
65490,0
65490,1
65490,2
65491,0
65491,1
65493,1
65493,2
65494,0
65495,1
65496,0
65496,2
65497,0
65498,1
65511,2
65512,0
65520,2
65521,1
65525,2
65526,1
65526,2
65527,0
65527,1
65527,2
65528,0
65528,1
65530,2
65532,1
65533,1
65534,0
65534,1
65535,1
65536,1
65537,1
65539,2
65540,0
65542,1
65550,1
65551,0
65563,2
65564,1
65565,0
65577,2
65578,1
65578,2
65579,0
65580,2
65581,1
65581,2
65582,0
65582,1
65582,2
65583,0
65583,1
65583,2
65584,0
65584,1
65585,0
65585,2
65586,1
65586,2
65587,0
65587,2
65588,0
65588,2
65589,1
65590,0
65590,2
65591,1
65592,1
65593,0
65594,1
65595,0
65599,2
65600,1
65612,2
65613,1
65614,0
65619,2
65620,1
65621,1
65622,0
65622,2
65623,1
65624,0
65624,2
65625,1
65626,0
65626,2
65631,2
65632,1
65632,2
65633,0
65633,1
65634,0
65634,1
65634,2
65635,0
65635,1
65635,2
65636,0
65636,1
65636,2
65637,0
65637,1
65639,0
65639,2
65640,0
65640,1
65642,2
65643,0
65644,1
65648,2
65649,1
65650,0
65657,2
65658,0
65671,2
65672,1
65672,2
65673,0
65674,1
65674,2
65678,1
65679,1
65680,0
65680,1
65681,1
65682,1
65683,1
65685,2
65686,0
65709,2
65710,1
65711,0
65723,2
65724,1
65727,2
65728,1
65728,2
65729,0
65729,1
65729,2
65730,0
65730,1
65731,0
65731,2
65732,1
65732,2
65733,0
65733,2
65734,0
65734,2
65735,1
65736,0
65738,1
65739,0
65740,1
65741,0
65745,2
65746,1
65758,2
65759,1
65760,0
65767,1
65768,0
65768,2
65769,1
65770,0
65773,2
65774,0
65777,2
65778,1
65778,2
65779,0
65779,1
65780,0
65780,2
65781,0
65781,1
65781,2
65782,0
65782,1
65782,2
65783,0
65783,1
65785,2
65786,0
65786,2
65787,0
65788,2
65789,0
65803,2
65804,0
65817,2
65818,1
65818,2
65819,0
65819,2
65820,0
65820,1
65820,2
65824,1
65825,1
65826,0
65826,1
65827,1
65828,1
65831,2
65832,0
65833,2
65834,0
65855,2
65856,1
65857,0
65861,1
65862,0
65873,2
65874,1
65874,2
65875,0
65875,1
65875,2
65876,0
65876,1
65877,0
65877,2
65878,1
65878,2
65879,0
65879,2
65880,0
65880,2
65881,1
65882,0
65884,1
65885,0
65886,1
65887,0
65891,2
65892,1
65904,2
65905,1
65906,0
65913,1
65914,0
65914,2
65915,1
65915,2
65916,0
65916,1
65917,0
65919,2
65920,0
65923,2
65924,1
65924,2
65925,0
65925,1
65926,0
65926,2
65927,0
65927,1
65928,1
65928,2
65929,0
65929,1
65930,2
65931,2
65932,0
65932,2
65933,0
65934,2
65935,0
65935,1
65936,0
65940,2
65941,1
65942,0
65949,2
65950,0
65964,2
65965,0
65965,2
65966,0
65966,1
65966,2
65969,1
65970,0
65970,1
65971,1
65972,0
65972,1
65973,1
65974,1
65975,2
65976,0
65977,2
65978,0
65979,2
65980,0
65988,1
65989,0
66001,2
66002,1
66003,0
66007,1
66008,0
66018,2
66019,1
66019,2
66020,0
66020,1
66020,2
66021,0
66021,1
66021,2
66022,0
66022,1
66023,0
66023,2
66024,1
66024,2
66025,0
66025,2
66026,0
66026,2
66027,1
66028,0
66030,1
66031,0
66032,1
66033,0
66037,2
66038,1
66050,2
66051,1
66052,0
66055,2
66056,1
66057,0
66060,2
66061,1
66062,0
66069,2
66070,1
66070,2
66071,0
66071,1
66072,0
66072,2
66073,0
66073,1
66074,1
66074,2
66075,0
66075,1
66076,2
66077,1
66077,2
66078,0
66080,2
66081,0
66086,2
66087,1
66088,0
66095,2
66096,0
66109,2
66110,1
66110,2
66111,0
66111,2
66112,0
66112,1
66112,2
66116,1
66117,1
66118,0
66118,1
66119,1
66120,1
66121,1
66123,2
66124,0
66125,2
66126,0
66131,2
66147,2
66148,1
66149,0
66150,2
66151,1
66152,0
66164,2
66165,1
66165,2
66166,0
66166,1
66166,2
66167,0
66167,1
66167,2
66168,0
66168,1
66169,0
66169,2
66170,1
66170,2
66171,0
66171,2
66172,0
66172,2
66173,1
66174,0
66176,1
66176,2
66177,0
66177,1
66178,1
66179,0
66183,2
66184,1
66201,2
66202,1
66203,0
66206,2
66207,1
66208,0
66211,2
66212,0
66215,2
66216,1
66216,2
66217,0
66218,0
66218,2
66219,0
66219,1
66219,2
66220,0
66220,1
66220,2
66221,0
66221,1
66222,2
66223,1
66223,2
66224,0
66226,0
66226,2
66227,0
66227,1
66232,2
66233,1
66234,0
66255,2
66256,1
66256,2
66257,0
66257,1
66257,2
66258,0
66258,1
66258,2
66262,1
66263,1
66264,0
66264,1
66265,1
66266,1
66267,1
66267,2
66268,0
66269,2
66270,0
66271,2
66272,0
66293,2
66294,1
66295,0
66311,2
66312,1
66312,2
66313,0
66313,1
66313,2
66314,0
66314,1
66315,0
66315,2
66316,1
66316,2
66317,0
66317,2
66318,0
66318,2
66319,1
66320,0
66321,2
66322,0
66322,1
66322,2
66323,0
66323,1
66324,1
66325,0
66329,2
66330,1
66335,2
66336,1
66351,1
66352,0
66352,2
66353,1
66354,0
66357,2
66358,0
66361,2
66362,1
66362,2
66363,0
66363,1
66364,0
66364,2
66365,0
66365,1
66366,1
66366,2
66367,0
66367,1
66369,1
66369,2
66370,0
66372,2
66373,0
66373,1
66401,2
66402,1
66403,1
66403,2
66404,0
66404,1
66404,2
66405,0
66409,1
66410,0
66410,1
66411,1
66412,1
66413,1
66415,2
66416,0
66457,2
66458,1
66458,2
66459,0
66459,1
66459,2
66460,0
66460,1
66461,0
66461,2
66462,1
66462,2
66463,0
66463,2
66464,0
66464,2
66465,1
66466,0
66468,1
66468,2
66469,0
66469,1
66470,1
66471,0
66475,2
66476,1
66497,1
66498,0
66498,2
66499,1
66500,0
66507,2
66508,1
66508,2
66509,0
66509,1
66510,0
66510,1
66510,2
66511,0
66511,1
66511,2
66512,0
66512,1
66512,2
66513,0
66513,1
66515,1
66515,2
66516,0
66518,2
66519,0
66519,1
66547,2
66548,1
66548,2
66549,0
66549,1
66549,2
66550,0
66550,2
66551,0
66555,1
66556,0
66556,1
66557,1
66558,1
66559,1
66561,2
66562,0
66563,2
66564,0
66569,2
66585,2
66586,1
66587,0
66600,2
66601,0
66603,2
66604,1
66604,2
66605,0
66605,1
66605,2
66606,0
66606,1
66607,0
66607,2
66608,1
66608,2
66609,0
66609,2
66610,0
66610,2
66611,1
66612,0
66614,1
66614,2
66615,0
66615,1
66616,1
66617,0
66621,2
66622,1
66634,2
66635,1
66636,0
66644,2
66645,1
66646,0
66653,2
66654,1
66654,2
66655,0
66655,1
66656,0
66656,1
66656,2
66657,0
66657,1
66658,1
66658,2
66659,0
66659,1
66661,1
66664,2
66665,0
66670,2
66671,1
66672,0
66679,2
66680,0
66693,2
66694,1
66694,2
66695,0
66695,2
66696,0
66696,2
66701,1
66702,0
66702,1
66703,1
66704,1
66704,2
66705,0
66705,1
66707,2
66708,0
66731,2
66732,1
66733,0
66748,2
66749,1
66749,2
66750,0
66750,1
66750,2
66751,0
66751,1
66751,2
66752,0
66752,1
66753,0
66753,2
66754,1
66754,2
66755,0
66755,2
66756,0
66756,2
66757,1
66758,0
66760,1
66760,2
66761,0
66761,1
66762,1
66763,0
66767,2
66768,1
66790,2
66791,1
66792,0
66799,2
66800,1
66800,2
66801,0
66801,1
66802,0
66802,1
66802,2
66803,0
66803,1
66803,2
66804,0
66804,1
66804,2
66805,0
66805,1
66807,1
66807,2
66808,0
66810,2
66811,0
66816,2
66817,1
66818,0
66839,2
66840,1
66840,2
66841,0
66842,2
66847,1
66848,0
66848,1
66849,1
66850,1
66850,2
66851,0
66851,1
66853,2
66854,0
66855,0
66877,2
66878,1
66879,0
66892,2
66893,0
66894,2
66895,1
66895,2
66896,0
66896,1
66897,1
66897,2
66898,0
66898,1
66899,0
66899,2
66900,1
66900,2
66901,0
66901,2
66902,0
66902,2
66903,1
66904,0
66906,1
66906,2
66907,0
66907,1
66908,1
66909,0
66913,2
66914,1
66936,2
66937,1
66938,0
66945,2
66946,1
66946,2
66947,0
66947,1
66948,0
66948,1
66948,2
66949,0
66949,1
66950,1
66950,2
66951,0
66951,1
66956,2
66957,0
66985,2
66986,1
66986,2
66987,0
66987,2
66988,0
66988,1
66988,2
66993,1
66994,1
66995,1
66996,1
66996,2
66997,0
66999,2
67000,0
67007,2
67014,1
67015,0
67023,2
67024,1
67025,0
67038,2
67039,0
67040,2
67041,1
67041,2
67042,0
67042,1
67043,1
67043,2
67044,0
67044,1
67045,0
67045,2
67046,1
67046,2
67047,0
67047,2
67048,0
67048,2
67049,1
67050,0
67052,1
67052,2
67053,0
67053,1
67054,1
67055,0
67059,2
67060,1
67084,2
67085,1
67086,1
67087,0
67100,2
67101,0
67101,2
67102,1
67102,2
67103,0
67103,1
67103,2
67104,0
67104,1
67105,0
67105,1
67106,0
67106,1
67106,2
67107,0
67107,1
67107,2
67108,0
67108,1
67109,0
67109,2
67110,1
67110,2
67111,0
67111,1
67111,2
67112,0
67112,1
67113,0
67114,2
67115,1
67115,2
67116,0
67116,2
67117,1
67118,0
67131,2
67132,1
67133,0
67138,2
67139,2
67140,1
67141,0
67142,0
67165,2
67166,1
67166,2
67167,0
67167,1
67168,0
67169,2
67170,1
67170,2
67171,0
67179,2
67180,1
67181,1
67181,2
67182,0
67182,1
67183,0
67183,2
67184,1
67185,0
67186,1
67186,2
67187,0
67187,1
67187,2
67188,0
67188,1
67189,0
67191,2
67192,1
67193,0
67211,1
67212,0
67220,2
67221,1
67222,0
67235,2
67236,0
67236,2
67237,1
67237,2
67238,0
67238,1
67238,2
67239,0
67239,1
67240,1
67240,2
67241,0
67241,1
67242,0
67242,2
67243,1
67243,2
67244,0
67244,2
67245,0
67245,2
67246,1
67247,0
67249,1
67249,2
67250,0
67250,1
67251,1
67252,0
67254,1
67255,0
67256,2
67257,1
67281,2
67282,1
67283,1
67284,0
67297,2
67298,0
67298,2
67299,1
67299,2
67300,0
67300,1
